config,algo,n,m,threads,median_ms,min_ms,load_ms,kernel_ms,speedup_vs_1t,efficiency,checksum_ok,error
default,sssp,1000000,1000000,12,484.81590899996263,481.7955039999333,83.21870099996431,401.5972079999983,1.4347844171267143,0.11956536809389286,True,
default,pagerank_dataidx,1000000,1000000,1,580.45388000005,560.9548759999825,140.47288099993693,439.9809990001131,1.0,1.0,True,
default,pagerank_dataidx,1000000,1000000,2,454.02675800005454,422.822310000015,120.21064600003228,333.81611200002226,1.3180340408496634,0.6590170204248317,True,
default,pagerank_dataidx,1000000,1000000,4,361.56692099996235,344.73113399997146,87.57581100007883,273.9911099998835,1.6058221706547346,0.40145554266368366,True,
default,pagerank_dataidx,1000000,1000000,6,357.02002799996535,341.9101359999104,89.71424600008504,267.3057819998803,1.645983845573195,0.27433064092886583,True,
default,pagerank_dataidx,1000000,1000000,8,328.40085700001964,308.2531879999806,66.1042220000354,262.29663499998424,1.6774176268031025,0.2096772033503878,True,
default,pagerank_dataidx,1000000,1000000,10,342.0736880000277,318.3684839999614,67.11951099998714,274.95417700004054,1.6001975449169052,0.16001975449169054,True,
default,pagerank_dataidx,1000000,1000000,12,365.97168399998736,341.0885540000663,71.32159200000388,294.6500919999835,1.4932321792729586,0.12443601493941321,True,
default,bfs_set,1000000,1000000,1,430.3602499999215,423.0531709999923,140.47288099993693,289.8873689999846,1.0,1.0,True,
default,bfs_set,1000000,1000000,2,371.4604850000569,366.64620900000955,120.21064600003228,251.24983900002462,1.1537813124726268,0.5768906562363134,True,
default,bfs_set,1000000,1000000,4,310.86564499992164,308.2875730000296,87.57581100007883,223.2898339998428,1.2982560101692253,0.32456400254230633,True,
default,bfs_set,1000000,1000000,6,333.46416999995654,316.1629079999102,89.71424600008504,243.7499239998715,1.1892818846587103,0.1982136474431184,True,
default,bfs_set,1000000,1000000,8,280.831254000077,280.53024899998036,66.1042220000354,214.72703200004162,1.3500273640438918,0.16875342050548647,True,
default,bfs_set,1000000,1000000,10,279.6468989999994,279.57584299997507,67.11951099998714,212.52738800001225,1.3640000553715357,0.13640000553715356,True,
default,bfs_set,1000000,1000000,12,291.29875499995705,287.21438299999136,71.32159200000388,219.97716299995318,1.3178066534117738,0.10981722111764781,True,
tuned,cc,1000000,1000000,1,1160.9818340000402,1080.7570870000518,140.47288099993693,1020.5089530001032,1.0,1.0,True,
tuned,cc,1000000,1000000,2,1021.9390710000198,1008.0211179999878,120.21064600003228,901.7284249999875,1.131725389493092,0.565862694746546,True,
tuned,cc,1000000,1000000,4,855.3582660000529,798.3769720000282,87.57581100007883,767.7824549999741,1.3291642005548794,0.33229105013871985,True,
tuned,cc,1000000,1000000,6,803.7906209999619,743.8786079999318,89.71424600008504,714.0763749998769,1.4291313768786695,0.2381885628131116,True,
tuned,cc,1000000,1000000,8,787.1007979999831,770.634235999978,66.1042220000354,720.9965759999477,1.415414423549464,0.176926802943683,True,
tuned,cc,1000000,1000000,10,736.4111680000178,726.5119590000495,67.11951099998714,669.2916570000307,1.5247597102499912,0.15247597102499913,True,
tuned,cc,1000000,1000000,12,758.6871889999429,752.3646309999776,71.32159200000388,687.365596999939,1.4846669042707323,0.12372224202256103,True,
tuned,kcore,1000000,1000000,1,412.8300339999669,382.544552000013,140.47288099993693,272.35715300002994,1.0,1.0,True,
tuned,kcore,1000000,1000000,2,384.55391399998007,368.0178500000011,120.21064600003228,264.3432679999478,1.0303162061236366,0.5151581030618183,True,
tuned,kcore,1000000,1000000,4,346.1179399999992,325.49444300002506,87.57581100007883,258.54212899992035,1.0534343244311795,0.26335858110779486,True,
tuned,kcore,1000000,1000000,6,347.62676399998327,321.08006800001476,89.71424600008504,257.9125179998982,1.056005947722698,0.17600099128711633,True,
tuned,kcore,1000000,1000000,8,331.0269219999782,316.49318199993104,66.1042220000354,264.9226999999428,1.0280627254670467,0.12850784068338084,True,
tuned,kcore,1000000,1000000,10,319.88861299998916,309.2203180000297,67.11951099998714,252.76910200000202,1.0774938504945424,0.10774938504945424,True,
tuned,kcore,1000000,1000000,12,321.39234099997793,308.5766279999689,71.32159200000388,250.07074899997406,1.0891203952848487,0.09076003294040406,True,
tuned,bfs_parent,1000000,1000000,1,314.93215299997246,302.8279100000191,140.47288099993693,174.45927200003553,1.0,1.0,True,
tuned,bfs_parent,1000000,1000000,2,232.8248750000057,231.60548099997413,120.21064600003228,112.61422899997342,1.5491760992305572,0.7745880496152786,True,
tuned,bfs_parent,1000000,1000000,4,170.91175699999894,168.14882000005582,87.57581100007883,83.33594599992011,2.093445630295032,0.523361407573758,True,
tuned,bfs_parent,1000000,1000000,6,164.7223599999279,161.45181100000627,89.71424600008504,75.00811399984286,2.3258719983334206,0.3876453330555701,True,
tuned,bfs_parent,1000000,1000000,8,140.94277899994268,131.9726140000057,66.1042220000354,74.83855699990727,2.3311415798710775,0.2913926974838847,True,
tuned,bfs_parent,1000000,1000000,10,135.04195200005142,128.5080289999314,67.11951099998714,67.92244100006428,2.5685071006189313,0.25685071006189314,True,
tuned,bfs_parent,1000000,1000000,12,141.35226799999145,139.91670500001874,71.32159200000388,70.03067599998758,2.4911836064536415,0.20759863387113678,True,
tuned,pagerank,1000000,1000000,1,646.3918590000048,599.1030399999318,140.47288099993693,505.9189780000679,1.0,1.0,True,
tuned,pagerank,1000000,1000000,2,436.0734609999781,421.8310090000159,120.21064600003228,315.86281499994584,1.601704771738182,0.800852385869091,True,
tuned,pagerank,1000000,1000000,4,346.4245549999987,325.40315200003533,87.57581100007883,258.84874399991986,1.9544965534011807,0.48862413835029517,True,
tuned,pagerank,1000000,1000000,6,354.66259899999386,344.84000199995535,89.71424600008504,264.9483529999088,1.9095003696823962,0.3182500616137327,True,
tuned,pagerank,1000000,1000000,8,328.2328849999203,324.5437820000916,66.1042220000354,262.1286629998849,1.9300406609875016,0.2412550826234377,True,
tuned,pagerank,1000000,1000000,10,319.0173540000387,312.2366070000453,67.11951099998714,251.89784300005158,2.008429178966667,0.2008429178966667,True,
tuned,pagerank,1000000,1000000,12,374.38944600000923,321.2530409999772,71.32159200000388,303.06785400000535,1.6693257675558655,0.13911048062965545,True,
tuned,sssp,1000000,1000000,1,616.149612000072,599.7210780001296,179.4980189999933,436.6515930000787,1.0,1.0,True,
tuned,sssp,1000000,1000000,2,581.7542119998507,565.2245989999756,147.70472899999731,434.04948299985335,1.0059949616394919,0.5029974808197459,True,
tuned,sssp,1000000,1000000,4,458.6661529999674,453.42851399982464,90.03009800005657,368.6360549999108,1.18450592956835,0.2961264823920875,True,
tuned,sssp,1000000,1000000,6,446.17185299989615,445.5427299999428,101.88847400002032,344.2833789998758,1.2682912380740756,0.21138187301234593,True,
tuned,sssp,1000000,1000000,8,431.92832299996553,415.01394800002345,79.49391099998593,352.4344119999796,1.2389584505161886,0.15486980631452357,True,
tuned,sssp,1000000,1000000,10,430.8988599998429,407.4929589999101,77.75183700005073,353.14702299979217,1.236458371618032,0.12364583716180319,True,
tuned,sssp,1000000,1000000,12,454.43920699995033,448.51431000006414,83.21870099996431,371.220505999986,1.1762593551340486,0.09802161292783738,True,
tuned,pagerank_dataidx,1000000,1000000,1,586.5973359998407,581.5798700000414,140.47288099993693,446.1244549999037,1.0,1.0,True,
tuned,pagerank_dataidx,1000000,1000000,2,445.35580499996286,440.0590600000669,120.21064600003228,325.1451589999306,1.3720778017180904,0.6860389008590452,True,
tuned,pagerank_dataidx,1000000,1000000,4,345.51047499985543,327.4731859999065,87.57581100007883,257.9346639997766,1.729602559353132,0.432400639838283,True,
tuned,pagerank_dataidx,1000000,1000000,6,344.9987209999108,336.77613500003645,89.71424600008504,255.28447499982576,1.7475581113979148,0.2912596852329858,True,
tuned,pagerank_dataidx,1000000,1000000,8,329.3938150000031,323.3379610001066,66.1042220000354,263.2895929999677,1.694424948273434,0.21180311853417924,True,
tuned,pagerank_dataidx,1000000,1000000,10,317.749731000049,313.075599000058,67.11951099998714,250.63022000006185,1.7800106268102611,0.1780010626810261,True,
tuned,pagerank_dataidx,1000000,1000000,12,329.082126000003,327.32191600007354,71.32159200000388,257.7605339999991,1.7307709914967249,0.1442309159580604,True,
tuned,bfs_set,1000000,1000000,1,428.8634429999547,425.4921360000026,140.47288099993693,288.3905620000178,1.0,1.0,True,
tuned,bfs_set,1000000,1000000,2,406.9434269999874,405.2406109999538,120.21064600003228,286.73278099995514,1.0057816235530561,0.5028908117765281,True,
tuned,bfs_set,1000000,1000000,4,355.8742519999214,355.44405399991774,87.57581100007883,268.29844099984257,1.074887207414623,0.26872180185365574,True,
tuned,bfs_set,1000000,1000000,6,351.4395650001916,348.4725079999862,89.71424600008504,261.72531900010654,1.1018825503844372,0.18364709173073954,True,
tuned,bfs_set,1000000,1000000,8,319.5231940001122,315.8316430001378,66.1042220000354,253.4189720000768,1.1379990997672045,0.14224988747090056,True,
tuned,bfs_set,1000000,1000000,10,317.14695999994547,315.6616670000858,67.11951099998714,250.02744899995832,1.1534356053845347,0.11534356053845347,True,
tuned,bfs_set,1000000,1000000,12,322.69908700004635,321.6436400000475,71.32159200000388,251.37749500004247,1.1472409731824604,0.0956034144318717,True,
