config,algo,n,m,threads,median_ms,min_ms,load_ms,kernel_ms,speedup_vs_1t,efficiency,checksum_ok,error
default,sssp,1000000,1000000,2,628.4911190000457,597.0349529999908,143.52098399999136,484.97013500005437,1.1762252824081991,0.5881126412040996,True,
default,sssp,1000000,1000000,4,496.2432940000099,462.7164730000004,84.3554569999867,411.8878370000232,1.3849259015627338,0.34623147539068344,True,
default,sssp,1000000,1000000,6,480.82470000002786,442.7706970000145,93.51591999998732,387.30878000004054,1.4728148791254403,0.2454691465209067,True,
default,sssp,1000000,1000000,8,446.58566300000757,409.68745899999703,74.88184400000364,371.70381900000393,1.534646955026242,0.19183086937828026,True,
default,sssp,1000000,1000000,10,436.0723789999952,416.38346100000945,72.94701300000384,363.12536599999135,1.5709013674357164,0.15709013674357164,True,
default,sssp,1000000,1000000,12,464.86583699999073,439.6481360000166,78.81016100000693,386.0556759999838,1.4775955113790513,0.12313295928158761,True,
default,pagerank_dataidx,1000000,1000000,1,567.3652890000085,553.490419999946,130.29380699998683,437.07148200002166,1.0,1.0,True,
default,pagerank_dataidx,1000000,1000000,2,477.93861799999604,438.23331499999085,111.71509400000446,366.2235239999916,1.1934555083360283,0.5967277541680142,True,
default,pagerank_dataidx,1000000,1000000,4,411.18389500002195,404.0543570000068,82.93924700001298,328.24464800000897,1.3315418382693927,0.33288545956734816,True,
default,pagerank_dataidx,1000000,1000000,6,425.58239099997763,412.7134230000138,89.16442200001029,336.41796899996734,1.299191845486898,0.21653197424781634,True,
default,pagerank_dataidx,1000000,1000000,8,423.510116999978,413.56630799998584,62.85761700002013,360.65249999995785,1.2118908977480338,0.15148636221850423,True,
default,pagerank_dataidx,1000000,1000000,10,454.2426360000036,438.7569500000268,63.6168130000101,390.6258229999935,1.118900636530701,0.11189006365307011,True,
default,pagerank_dataidx,1000000,1000000,12,588.1279270000164,493.97609300001477,68.12768000000347,520.0002470000129,0.8405216815214528,0.07004347346012106,True,
default,bfs_set,1000000,1000000,1,417.96043099998315,412.0035529999768,130.29380699998683,287.6666239999963,1.0,1.0,True,
default,bfs_set,1000000,1000000,2,359.5077229999788,359.0777310000135,111.71509400000446,247.79262899997434,1.1609167922425412,0.5804583961212706,True,
default,bfs_set,1000000,1000000,4,298.23353099999395,298.12771100000646,82.93924700001298,215.29428399998096,1.3361554178559694,0.33403885446399234,True,
default,bfs_set,1000000,1000000,6,294.03410000003305,293.246192999959,89.16442200001029,204.86967800002276,1.4041444629983963,0.2340240771663994,True,
default,bfs_set,1000000,1000000,8,266.0887549999984,264.16311899998846,62.85761700002013,203.23113799997827,1.4154653013851994,0.17693316267314993,True,
default,bfs_set,1000000,1000000,10,267.17334500000334,263.8831599999776,63.6168130000101,203.55653199999324,1.4132026183272068,0.14132026183272067,True,
default,bfs_set,1000000,1000000,12,279.578956000023,275.3387669999938,68.12768000000347,211.45127600001956,1.3604392909881031,0.11336994091567526,True,
tuned,cc,1000000,1000000,1,1138.546142999985,1099.9682120000216,130.29380699998683,1008.2523359999982,1.0,1.0,True,
tuned,cc,1000000,1000000,2,1016.1870040000167,1005.3090689999635,111.71509400000446,904.4719100000123,1.114741458361028,0.557370729180514,True,
tuned,cc,1000000,1000000,4,817.2387440000648,811.8489959999806,82.93924700001298,734.2994970000518,1.3730805211213797,0.3432701302803449,True,
tuned,cc,1000000,1000000,6,799.432032000027,785.826582000027,89.16442200001029,710.2676100000167,1.4195386665597414,0.2365897777599569,True,
tuned,cc,1000000,1000000,8,735.0508569999192,727.6114040000721,62.85761700002013,672.1932399998991,1.4999441767670105,0.18749302209587632,True,
tuned,cc,1000000,1000000,10,723.3555330000172,710.1435370000218,63.6168130000101,659.7387200000071,1.5282600602856649,0.1528260060285665,True,
tuned,cc,1000000,1000000,12,724.2474139999331,714.0543699999853,68.12768000000347,656.1197339999296,1.5366895457531025,0.12805746214609187,True,
tuned,kcore,1000000,1000000,1,391.17980100002114,385.71002999992743,130.29380699998683,260.8859940000343,1.0,1.0,True,
tuned,kcore,1000000,1000000,2,367.8144790000033,366.6032680000626,111.71509400000446,256.09938499999885,1.0186904353559283,0.5093452176779641,True,
tuned,kcore,1000000,1000000,4,342.8287179999643,334.4079610000108,82.93924700001298,259.8894709999513,1.0038344108218344,0.2509586027054586,True,
tuned,kcore,1000000,1000000,6,347.2435740000037,346.84028900005615,89.16442200001029,258.0791519999934,1.0108758959345967,0.16847931598909946,True,
tuned,kcore,1000000,1000000,8,328.81373500003974,328.02718900006766,62.85761700002013,265.9561180000196,0.9809362385114039,0.12261702981392548,True,
tuned,kcore,1000000,1000000,10,336.14334700007475,334.74173000001883,63.6168130000101,272.52653400006466,0.9572865811296467,0.09572865811296467,True,
tuned,kcore,1000000,1000000,12,343.4275130000515,341.0973490000515,68.12768000000347,275.299833000048,0.9476431247961884,0.07897026039968237,True,
tuned,bfs_parent,1000000,1000000,,,,,,,,True,nondeterministic output at 2 threads
tuned,pagerank,1000000,1000000,1,538.7206839999408,521.8310259999726,130.29380699998683,408.42687699995395,1.0,1.0,True,
tuned,pagerank,1000000,1000000,2,418.2033980000597,410.89584799999557,111.71509400000446,306.4883040000552,1.3326018372299138,0.6663009186149569,True,
tuned,pagerank,1000000,1000000,4,335.5026680000037,329.82423899989044,82.93924700001298,252.56342099999074,1.6171260089162671,0.4042815022290668,True,
tuned,pagerank,1000000,1000000,6,339.3937210000786,335.56507000002966,89.16442200001029,250.2292990000683,1.6322104511024604,0.2720350751837434,True,
tuned,pagerank,1000000,1000000,8,314.3560339999567,311.07982799994716,62.85761700002013,251.49841699993658,1.6239739473193462,0.20299674341491827,True,
tuned,pagerank,1000000,1000000,10,333.99959100006527,333.9347149999412,63.6168130000101,270.38277800005517,1.510550634995956,0.1510550634995956,True,
tuned,pagerank,1000000,1000000,12,368.0341159999898,341.61499000003914,68.12768000000347,299.90643599998634,1.3618476563803137,0.11348730469835948,True,
tuned,sssp,1000000,1000000,1,624.7381299999688,611.3331200000403,161.24473700000408,463.4933929999647,1.0,1.0,True,
tuned,sssp,1000000,1000000,2,599.8686499999621,573.6223970000083,143.52098399999136,456.3476659999708,1.0156585154968107,0.5078292577484054,True,
tuned,sssp,1000000,1000000,4,473.10516799996094,468.720858000097,84.3554569999867,388.74971099997424,1.192266849042096,0.298066712260524,True,
tuned,sssp,1000000,1000000,6,468.4064830000807,467.19037900004423,93.51591999998732,374.8905630000934,1.2363431858375407,0.2060571976395901,True,
tuned,sssp,1000000,1000000,8,428.98056100000304,397.59229399999185,74.88184400000364,354.0987169999994,1.3089383574354083,0.16361729467942604,True,
tuned,sssp,1000000,1000000,10,430.36978800000725,429.180577000011,72.94701300000384,357.4227750000034,1.2967651347901943,0.12967651347901943,True,
tuned,sssp,1000000,1000000,12,459.7494280000092,436.38854400001037,78.81016100000693,380.93926700000225,1.2167120408722842,0.10139267007269036,True,
tuned,pagerank_dataidx,1000000,1000000,1,536.5292069999441,497.6333549999481,130.29380699998683,406.2353999999573,1.0,1.0,True,
tuned,pagerank_dataidx,1000000,1000000,2,397.6026620000539,392.897296000001,111.71509400000446,285.88756800004944,1.4209621035353557,0.7104810517676778,True,
tuned,pagerank_dataidx,1000000,1000000,4,331.61924700004874,319.73962799997935,82.93924700001298,248.68000000003576,1.633566832877187,0.40839170821929677,True,
tuned,pagerank_dataidx,1000000,1000000,6,335.3177129999949,331.10022500000014,89.16442200001029,246.15329099998462,1.650335034521162,0.2750558390868603,True,
tuned,pagerank_dataidx,1000000,1000000,8,333.422060000089,332.3547039999539,62.85761700002013,270.5644430000689,1.5014367575263903,0.18767959469079878,True,
tuned,pagerank_dataidx,1000000,1000000,10,330.4528820000314,327.0364889999655,63.6168130000101,266.8360690000213,1.5224156221546077,0.15224156221546076,True,
tuned,pagerank_dataidx,1000000,1000000,12,352.2522079999817,344.2736920000016,68.12768000000347,284.1245279999782,1.4297794099634664,0.1191482841636222,True,
tuned,bfs_set,1000000,1000000,1,418.0378280000241,412.1335369999315,130.29380699998683,287.74402100003726,1.0,1.0,True,
tuned,bfs_set,1000000,1000000,2,397.3222220000707,391.27679000000626,111.71509400000446,285.60712800006627,1.0074819316133121,0.5037409658066561,True,
tuned,bfs_set,1000000,1000000,4,337.7771960000473,337.3879879999322,82.93924700001298,254.8379490000343,1.1291254780896016,0.2822813695224004,True,
tuned,bfs_set,1000000,1000000,6,336.8322530000114,331.7848289999574,89.16442200001029,247.66783100000112,1.1618142729244314,0.1936357121540719,True,
tuned,bfs_set,1000000,1000000,8,302.5747130000127,299.6741619999739,62.85761700002013,239.71709599999258,1.2003483514586135,0.1500435439323267,True,
tuned,bfs_set,1000000,1000000,10,303.3894229999987,294.8769769999444,63.6168130000101,239.77260999998862,1.2000704375702085,0.12000704375702084,True,
tuned,bfs_set,1000000,1000000,12,304.5898269999725,303.5488149999992,68.12768000000347,236.46214699996904,1.2168713878761954,0.10140594898968296,True,
